[ 0.58527295  0.41472705] 0.0
[ 0.57898577  0.42101423] 1.0
[ 0.41016112  0.58983888] 0.0
[ 0.51718758  0.48281242] 1.0
[ 0.39857856  0.60142144] 0.0
[ 0.41877132  0.58122868] 0.0
[ 0.58014456  0.41985544] 0.0
[ 0.41124979  0.58875021] 1.0
[ 0.4886442  0.5113558] 1.0
[ 0.56305277  0.43694723] 1.0
[ 0.59256277  0.40743723] 0.0
[ 0.43640491  0.56359509] 1.0
[ 0.40556192  0.59443808] 1.0
[ 0.69308656  0.30691344] 0.0
[ 0.42622808  0.57377192] 0.0
[ 0.56798953  0.43201047] 0.0
[ 0.58436949  0.41563051] 0.0
[ 0.64325713  0.35674287] 1.0
[ 0.66940617  0.33059383] 0.0
[ 0.44688114  0.55311886] 1.0
[ 0.64709279  0.35290721] 0.0
[ 0.38778689  0.61221311] 1.0
[ 0.5446606  0.4553394] 1.0
[ 0.39894144  0.60105856] 1.0
[ 0.51474328  0.48525672] 1.0
[ 0.66228026  0.33771974] 1.0
[ 0.62928495  0.37071505] 1.0
[ 0.40292967  0.59707033] 1.0
[ 0.65055118  0.34944882] 1.0
[ 0.65110744  0.34889256] 0.0
[ 0.61925979  0.38074021] 0.0
[ 0.64719452  0.35280548] 0.0
[ 0.56605384  0.43394616] 0.0
[ 0.5937555  0.4062445] 0.0
[ 0.64530011  0.35469989] 0.0
[ 0.38910513  0.61089487] 0.0
[ 0.48450866  0.51549134] 0.0
[ 0.5121498  0.4878502] 0.0
[ 0.42916065  0.57083935] 1.0
[ 0.39234754  0.60765246] 1.0
[ 0.64355306  0.35644694] 1.0
[ 0.67900489  0.32099511] 0.0
[ 0.59099132  0.40900868] 1.0
[ 0.45445778  0.54554222] 1.0
[ 0.3948158  0.6051842] 1.0
[ 0.5578629  0.4421371] 0.0
[ 0.65680228  0.34319772] 0.0
[ 0.41099535  0.58900465] 0.0
[ 0.43614643  0.56385357] 1.0
[ 0.40965269  0.59034731] 1.0
[ 0.49482497  0.50517503] 0.0
[ 0.41008995  0.58991005] 0.0
[ 0.56395138  0.43604862] 0.0
[ 0.66875211  0.33124789] 0.0
[ 0.6842615  0.3157385] 0.0
[ 0.40322306  0.59677694] 1.0
[ 0.40488318  0.59511682] 0.0
[ 0.56451069  0.43548931] 0.0
[ 0.5686635  0.4313365] 0.0
[ 0.41055779  0.58944221] 1.0
[ 0.39868945  0.60131055] 1.0
[ 0.42850169  0.57149831] 1.0
[ 0.63028907  0.36971093] 0.0
[ 0.43522656  0.56477344] 0.0
[ 0.62144462  0.37855538] 0.0
[ 0.41771782  0.58228218] 0.0
[ 0.41830075  0.58169925] 1.0
[ 0.66334848  0.33665152] 0.0
[ 0.63194065  0.36805935] 0.0
[ 0.38658  0.61342] 1.0
[ 0.60571996  0.39428004] 0.0
[ 0.55547231  0.44452769] 1.0
[ 0.66012287  0.33987713] 0.0
[ 0.66650467  0.33349533] 0.0
[ 0.39710823  0.60289177] 0.0
[ 0.48392112  0.51607888] 0.0
[ 0.43353267  0.56646733] 0.0
[ 0.50973067  0.49026933] 0.0
[ 0.47475749  0.52524251] 0.0
[ 0.6003484  0.3996516] 1.0
[ 0.60695612  0.39304388] 1.0
[ 0.49912924  0.50087076] 0.0
[ 0.4072251  0.5927749] 0.0
[ 0.41935466  0.58064534] 1.0
[ 0.45685145  0.54314855] 1.0
[ 0.39614246  0.60385754] 1.0
[ 0.58427922  0.41572078] 1.0
[ 0.53840466  0.46159534] 1.0
[ 0.71670098  0.28329902] 0.0
[ 0.51558569  0.48441431] 1.0
[ 0.6772309  0.3227691] 1.0
[ 0.38707857  0.61292143] 1.0
[ 0.58791285  0.41208715] 0.0
[ 0.66061728  0.33938272] 1.0
[ 0.61347614  0.38652386] 1.0
[ 0.79812005  0.20187995] 0.0
[ 0.54527203  0.45472797] 0.0
[ 0.66457751  0.33542249] 1.0
[ 0.68118824  0.31881176] 0.0
[ 0.40520735  0.59479265] 1.0
[ 0.60364423  0.39635577] 0.0
[ 0.39563975  0.60436025] 0.0
[ 0.57442166  0.42557834] 1.0
[ 0.53048382  0.46951618] 0.0
[ 0.65576241  0.34423759] 0.0
[ 0.62904579  0.37095421] 0.0
[ 0.65928599  0.34071401] 0.0
[ 0.68917235  0.31082765] 0.0
[ 0.64029216  0.35970784] 1.0
[ 0.5114474  0.4885526] 0.0
[ 0.63787705  0.36212295] 1.0
[ 0.39628322  0.60371678] 1.0
[ 0.67268769  0.32731231] 0.0
[ 0.49469823  0.50530177] 0.0
[ 0.41837234  0.58162766] 1.0
[ 0.49639285  0.50360715] 1.0
[ 0.62691546  0.37308454] 0.0
[ 0.41364379  0.58635621] 0.0
[ 0.62828471  0.37171529] 1.0
[ 0.65507636  0.34492364] 0.0
[ 0.39940518  0.60059482] 0.0
[ 0.67554882  0.32445118] 0.0
[ 0.43640491  0.56359509] 1.0
[ 0.80759066  0.19240934] 0.0
[ 0.39006482  0.60993518] 1.0
[ 0.46088305  0.53911695] 0.0
[ 0.53480103  0.46519897] 0.0
[ 0.57711069  0.42288931] 0.0
[ 0.63024115  0.36975885] 0.0
[ 0.57316598  0.42683402] 1.0
[ 0.52875978  0.47124022] 0.0
[ 0.4104866  0.5895134] 1.0
[ 0.61461092  0.38538908] 0.0
[ 0.50151031  0.49848969] 1.0
[ 0.40870749  0.59129251] 1.0
[ 0.52443623  0.47556377] 1.0
[ 0.49868861  0.50131139] 0.0
[ 0.39926404  0.60073596] 0.0
[ 0.42655708  0.57344292] 1.0
[ 0.67193465  0.32806535] 0.0
[ 0.57523956  0.42476044] 0.0
[ 0.46116167  0.53883833] 0.0
[ 0.70870089  0.29129911] 0.0
[ 0.39545881  0.60454119] 1.0
[ 0.66381279  0.33618721] 1.0
[ 0.46497339  0.53502661] 0.0
[ 0.57020898  0.42979102] 1.0
[ 0.58736  0.41264] 0.0
[ 0.63579126  0.36420874] 0.0
[ 0.56988201  0.43011799] 0.0
[ 0.60141699  0.39858301] 0.0
[ 0.40062597  0.59937403] 1.0
[ 0.54981618  0.45018382] 0.0
[ 0.66683002  0.33316998] 0.0
[ 0.67861942  0.32138058] 0.0
[ 0.5053799  0.4946201] 0.0
[ 0.68524456  0.31475544] 1.0
[ 0.59646826  0.40353174] 1.0
[ 0.54911219  0.45088781] 0.0
[ 0.45114614  0.54885386] 0.0
[ 0.40980997  0.59019003] 1.0
[ 0.43039933  0.56960067] 1.0
[ 0.42406294  0.57593706] 1.0
[ 0.43242706  0.56757294] 0.0
[ 0.67612633  0.32387367] 1.0
[ 0.54189573  0.45810427] 0.0
[ 0.53419389  0.46580611] 0.0
[ 0.5494366  0.4505634] 0.0
[ 0.51375491  0.48624509] 1.0
[ 0.41183009  0.58816991] 0.0
[ 0.68696475  0.31303525] 0.0
[ 0.41928303  0.58071697] 1.0
[ 0.42407056  0.57592944] 1.0
[ 0.64299802  0.35700198] 1.0
[ 0.56710851  0.43289149] 1.0
[ 0.67655121  0.32344879] 0.0
[ 0.67841753  0.32158247] 1.0
[ 0.58466171  0.41533829] 0.0
[ 0.39227741  0.60772259] 0.0
[ 0.40896151  0.59103849] 1.0
[ 0.39252799  0.60747201] 1.0
[ 0.67416681  0.32583319] 1.0
[ 0.39399244  0.60600756] 0.0
[ 0.62101337  0.37898663] 1.0
[ 0.46039416  0.53960584] 1.0
[ 0.40791537  0.59208463] 0.0
[ 0.41706358  0.58293642] 0.0
[ 0.67169891  0.32830109] 0.0
[ 0.53943288  0.46056712] 0.0
[ 0.43935389  0.56064611] 0.0
[ 0.39063505  0.60936495] 0.0
[ 0.66746781  0.33253219] 1.0
[ 0.65963471  0.34036529] 0.0
[ 0.4022826  0.5977174] 0.0
[ 0.59692648  0.40307352] 1.0
[ 0.54522151  0.45477849] 0.0
[ 0.62511503  0.37488497] 0.0
[ 0.56046575  0.43953425] 0.0
[ 0.38324582  0.61675418] 1.0
[ 0.45709536  0.54290464] 1.0
[ 0.43623525  0.56376475] 0.0
[ 0.65287062  0.34712938] 0.0
[ 0.66380694  0.33619306] 1.0
[ 0.67329737  0.32670263] 1.0
[ 0.68643463  0.31356537] 0.0
[ 0.41538839  0.58461161] 0.0
[ 0.42381389  0.57618611] 0.0
[ 0.48886718  0.51113282] 0.0
[ 0.40495407  0.59504593] 1.0
[ 0.43059275  0.56940725] 0.0
[ 0.5914305  0.4085695] 1.0
[ 0.63598218  0.36401782] 0.0
[ 0.51769251  0.48230749] 1.0
[ 0.43416656  0.56583344] 0.0
[ 0.41448012  0.58551988] 0.0
[ 0.66668429  0.33331571] 1.0
[ 0.52506497  0.47493503] 0.0
[ 0.42388574  0.57611426] 0.0
[ 0.67019572  0.32980428] 0.0
[ 0.42056307  0.57943693] 1.0
[ 0.47911672  0.52088328] 0.0
[ 0.56611774  0.43388226] 1.0
[ 0.58076913  0.41923087] 0.0
[ 0.52920739  0.47079261] 1.0
[ 0.66879233  0.33120767] 1.0
[ 0.54171602  0.45828398] 0.0
[ 0.6745544  0.3254456] 1.0
[ 0.63122516  0.36877484] 0.0
[ 0.55288628  0.44711372] 1.0
[ 0.42056307  0.57943693] 1.0
[ 0.51055452  0.48944548] 0.0
[ 0.65623355  0.34376645] 0.0
[ 0.41095458  0.58904542] 0.0
[ 0.4997727  0.5002273] 1.0
[ 0.4236291  0.5763709] 0.0
[ 0.58860867  0.41139133] 0.0
[ 0.62575666  0.37424334] 0.0
[ 0.57171734  0.42828266] 0.0
[ 0.42934606  0.57065394] 1.0
[ 0.39177642  0.60822358] 1.0
[ 0.41851553  0.58148447] 1.0
[ 0.41935466  0.58064534] 1.0
[ 0.67863236  0.32136764] 0.0
[ 0.67479405  0.32520595] 0.0
[ 0.51784094  0.48215906] 1.0
[ 0.49005551  0.50994449] 0.0
[ 0.65231579  0.34768421] 1.0
[ 0.65828505  0.34171495] 1.0
[ 0.66706319  0.33293681] 0.0
[ 0.52363477  0.47636523] 1.0
[ 0.41739067  0.58260933] 1.0
[ 0.41589893  0.58410107] 1.0
[ 0.69101303  0.30898697] 0.0
[ 0.69093225  0.30906775] 0.0
[ 0.54113079  0.45886921] 0.0
[ 0.4780129  0.5219871] 0.0
[ 0.43683104  0.56316896] 1.0
[ 0.55905563  0.44094437] 1.0
[ 0.39901199  0.60098801] 1.0
[ 0.63536048  0.36463952] 0.0
[ 0.64627804  0.35372196] 0.0
[ 0.68267376  0.31732624] 0.0
[ 0.6931687  0.3068313] 1.0
[ 0.43640491  0.56359509] 1.0
[ 0.42213122  0.57786878] 1.0
[ 0.42414242  0.57585758] 1.0
[ 0.616043  0.383957] 0.0
[ 0.67544657  0.32455343] 0.0
[ 0.51595733  0.48404267] 1.0
[ 0.52479433  0.47520567] 0.0
[ 0.66247411  0.33752589] 0.0
[ 0.41273664  0.58726336] 1.0
[ 0.40106014  0.59893986] 0.0
[ 0.39467522  0.60532478] 1.0
[ 0.50082579  0.49917421] 0.0
[ 0.49906853  0.50093147] 0.0
[ 0.43169597  0.56830403] 1.0
[ 0.42707132  0.57292868] 0.0
[ 0.6507954  0.3492046] 1.0
[ 0.6625436  0.3374564] 1.0
[ 0.49379184  0.50620816] 1.0
[ 0.59226121  0.40773879] 0.0
[ 0.59664809  0.40335191] 0.0
[ 0.40034343  0.59965657] 1.0
[ 0.5743095  0.4256905] 0.0
[ 0.57640467  0.42359533] 0.0
[ 0.58545048  0.41454952] 0.0
[ 0.40599782  0.59400218] 1.0
[ 0.70938767  0.29061233] 0.0
[ 0.68423557  0.31576443] 1.0
[ 0.41397009  0.58602991] 1.0
[ 0.69214948  0.30785052] 1.0
[ 0.71839126  0.28160874] 0.0
[ 0.42699934  0.57300066] 1.0
[ 0.59690435  0.40309565] 0.0
[ 0.38462795  0.61537205] 1.0
[ 0.39857856  0.60142144] 1.0
[ 0.46004315  0.53995685] 0.0
[ 0.44046916  0.55953084] 0.0
[ 0.58104896  0.41895104] 0.0
[ 0.41764626  0.58235374] 1.0
[ 0.62054464  0.37945536] 0.0
[ 0.67129404  0.32870596] 1.0
[ 0.68161958  0.31838042] 0.0
[ 0.41320539  0.58679461] 1.0
[ 0.58140539  0.41859461] 0.0
[ 0.45858025  0.54141975] 0.0
[ 0.61742405  0.38257595] 1.0
[ 0.405491  0.594509] 1.0
[ 0.67157611  0.32842389] 0.0
[ 0.39646429  0.60353571] 0.0
[ 0.60389099  0.39610901] 0.0
[ 0.41578655  0.58421345] 0.0
[ 0.67004041  0.32995959] 0.0
[ 0.66808949  0.33191051] 0.0
[ 0.50204077  0.49795923] 0.0
[ 0.6207608  0.3792392] 1.0
[ 0.6756968  0.3243032] 0.0
[ 0.55015704  0.44984296] 0.0
[ 0.41739067  0.58260933] 1.0
[ 0.43520297  0.56479703] 0.0
[ 0.4044071  0.5955929] 1.0
[ 0.38512558  0.61487442] 1.0
[ 0.63316405  0.36683595] 0.0
[ 0.4026466  0.5973534] 0.0
[ 0.68920068  0.31079932] 1.0
[ 0.41044585  0.58955415] 0.0
[ 0.55406987  0.44593013] 1.0
[ 0.65861401  0.34138599] 0.0
[ 0.49537817  0.50462183] 0.0
[ 0.42147507  0.57852493] 1.0
[ 0.43935389  0.56064611] 0.0
[ 0.5572297  0.4427703] 1.0
[ 0.57793321  0.42206679] 1.0
[ 0.55935629  0.44064371] 0.0
[ 0.63257866  0.36742134] 0.0
[ 0.42883114  0.57116886] 1.0
[ 0.67784311  0.32215689] 1.0
[ 0.67740257  0.32259743] 1.0
[ 0.64762507  0.35237493] 0.0
[ 0.39234754  0.60765246] 0.0
[ 0.65270258  0.34729742] 0.0
[ 0.49513365  0.50486635] 0.0
[ 0.66360459  0.33639541] 0.0
[ 0.69433021  0.30566979] 0.0
[ 0.45525154  0.54474846] 1.0
[ 0.42037866  0.57962134] 1.0
[ 0.54551556  0.45448444] 1.0
[ 0.49530339  0.50469661] 1.0
[ 0.53783953  0.46216047] 0.0
[ 0.5671882  0.4328118] 0.0
[ 0.60197759  0.39802241] 0.0
[ 0.38236187  0.61763813] 0.0
[ 0.52181439  0.47818561] 1.0
[ 0.38707857  0.61292143] 0.0
[ 0.59842985  0.40157015] 0.0
[ 0.51039089  0.48960911] 1.0
[ 0.40925628  0.59074372] 1.0
[ 0.39660509  0.60339491] 1.0
[ 0.6676688  0.3323312] 0.0
[ 0.54123694  0.45876306] 1.0
[ 0.56563257  0.43436743] 0.0
[ 0.56372087  0.43627913] 1.0
[ 0.4257141  0.5742859] 0.0
[ 0.40444766  0.59555234] 1.0
[ 0.6917878  0.3082122] 1.0
[ 0.66487866  0.33512134] 1.0
[ 0.57152001  0.42847999] 0.0
[ 0.41364379  0.58635621] 1.0
[ 0.59590479  0.40409521] 1.0
[ 0.58712678  0.41287322] 0.0
[ 0.42641317  0.57358683] 0.0
[ 0.43935389  0.56064611] 1.0
[ 0.53935271  0.46064729] 0.0
[ 0.66253672  0.33746328] 0.0
[ 0.65937863  0.34062137] 0.0
[ 0.40444766  0.59555234] 0.0
[ 0.69281864  0.30718136] 1.0
[ 0.69952773  0.30047227] 0.0
[ 0.57806223  0.42193777] 0.0
[ 0.49862377  0.50137623] 0.0
[ 0.56049798  0.43950202] 0.0
[ 0.67267365  0.32732635] 1.0
[ 0.61847885  0.38152115] 1.0
[ 0.39766253  0.60233747] 1.0
[ 0.42474219  0.57525781] 1.0
[ 0.61645942  0.38354058] 1.0
[ 0.57491512  0.42508488] 0.0
[ 0.48065529  0.51934471] 1.0
[ 0.40842314  0.59157686] 1.0
[ 0.50039463  0.49960537] 1.0
[ 0.77411122  0.22588878] 0.0
[ 0.39922365  0.60077635] 1.0
[ 0.4675337  0.5324663] 0.0
[ 0.41553128  0.58446872] 1.0
[ 0.40816923  0.59183077] 1.0
[ 0.62268185  0.37731815] 0.0
[ 0.54118499  0.45881501] 1.0
[ 0.55485619  0.44514381] 0.0
[ 0.41241063  0.58758937] 0.0
[ 0.64213875  0.35786125] 0.0
[ 0.66048374  0.33951626] 0.0
[ 0.66128047  0.33871953] 0.0
[ 0.5910692  0.4089308] 0.0
[ 0.54163391  0.45836609] 0.0
[ 0.43496824  0.56503176] 1.0
[ 0.67394995  0.32605005] 0.0
[ 0.64113516  0.35886484] 0.0
[ 0.53829263  0.46170737] 0.0
[ 0.65386947  0.34613053] 0.0
[ 0.65993793  0.34006207] 1.0
[ 0.63154801  0.36845199] 0.0
[ 0.66048183  0.33951817] 0.0
[ 0.57276495  0.42723505] 0.0
[ 0.43143814  0.56856186] 1.0
[ 0.4246559  0.5753441] 0.0
[ 0.46461652  0.53538348] 0.0
[ 0.4723923  0.5276077] 1.0
[ 0.67305781  0.32694219] 1.0
[ 0.6098803  0.3901197] 1.0
[ 0.5080027  0.4919973] 0.0
[ 0.50614306  0.49385694] 1.0
[ 0.48930377  0.51069623] 1.0
[ 0.40343546  0.59656454] 1.0
[ 0.56276331  0.43723669] 0.0
[ 0.65799587  0.34200413] 1.0
[ 0.67955768  0.32044232] 1.0
[ 0.55773708  0.44226292] 0.0
[ 0.42173136  0.57826864] 1.0
[ 0.5838095  0.4161905] 0.0
[ 0.68329051  0.31670949] 1.0
[ 0.64960273  0.35039727] 0.0
[ 0.5802029  0.4197971] 0.0
[ 0.55686875  0.44313125] 0.0
[ 0.66276117  0.33723883] 1.0
[ 0.42063477  0.57936523] 1.0
[ 0.55773817  0.44226183] 1.0
[ 0.641501  0.358499] 1.0
[ 0.45226963  0.54773037] 1.0
[ 0.42479966  0.57520034] 0.0
[ 0.67066054  0.32933946] 1.0
[ 0.46286315  0.53713685] 0.0
[ 0.67142994  0.32857006] 0.0
[ 0.42037866  0.57962134] 1.0
[ 0.56633884  0.43366116] 0.0
[ 0.61803549  0.38196451] 0.0
[ 0.65506361  0.34493639] 0.0
[ 0.49761885  0.50238115] 0.0
[ 0.64777708  0.35222292] 0.0
[ 0.65543792  0.34456208] 0.0
[ 0.4233725  0.5766275] 1.0
[ 0.4147352  0.5852648] 1.0
[ 0.4861803  0.5138197] 1.0
[ 0.43496824  0.56503176] 0.0
[ 0.40488318  0.59511682] 1.0
[ 0.68404188  0.31595812] 0.0
[ 0.38204424  0.61795576] 0.0
[ 0.40491349  0.59508651] 1.0
[ 0.39894144  0.60105856] 1.0
[ 0.50513361  0.49486639] 1.0
[ 0.41295058  0.58704942] 1.0
[ 0.53267779  0.46732221] 0.0
[ 0.39728943  0.60271057] 1.0
[ 0.66680921  0.33319079] 0.0
[ 0.40733677  0.59266323] 0.0
[ 0.4133889  0.5866111] 1.0
[ 0.6128786  0.3871214] 0.0
[ 0.38204424  0.61795576] 1.0
[ 0.55466982  0.44533018] 1.0
[ 0.69060053  0.30939947] 0.0
[ 0.54048828  0.45951172] 0.0
[ 0.59356928  0.40643072] 0.0
[ 0.52253812  0.47746188] 0.0
[ 0.41262452  0.58737548] 1.0
[ 0.41946731  0.58053269] 0.0
[ 0.62691126  0.37308874] 0.0
[ 0.68135026  0.31864974] 1.0
[ 0.40787469  0.59212531] 0.0
[ 0.6609433  0.3390567] 1.0
[ 0.41476574  0.58523426] 0.0
[ 0.67133277  0.32866723] 0.0
[ 0.45701977  0.54298023] 1.0
[ 0.47149792  0.52850208] 0.0
[ 0.41636872  0.58363128] 1.0
[ 0.50174619  0.49825381] 0.0
[ 0.42005093  0.57994907] 1.0
[ 0.64141227  0.35858773] 0.0
[ 0.57564403  0.42435597] 0.0
[ 0.66889366  0.33110634] 1.0
[ 0.41030348  0.58969652] 1.0
[ 0.66218086  0.33781914] 1.0
[ 0.67946667  0.32053333] 0.0
[ 0.62357008  0.37642992] 0.0
[ 0.69383566  0.30616434] 0.0
[ 0.41520462  0.58479538] 1.0
[ 0.63692197  0.36307803] 1.0
[ 0.56102491  0.43897509] 1.0
[ 0.68308742  0.31691258] 1.0
[ 0.43935389  0.56064611] 1.0
[ 0.60025016  0.39974984] 1.0
[ 0.49110608  0.50889392] 0.0
[ 0.42589913  0.57410087] 1.0
[ 0.41157553  0.58842447] 0.0
[ 0.43365252  0.56634748] 1.0
[ 0.66115799  0.33884201] 0.0
[ 0.42070646  0.57929354] 1.0
[ 0.60091268  0.39908732] 0.0
[ 0.46365404  0.53634596] 0.0
[ 0.60093739  0.39906261] 0.0
[ 0.41211516  0.58788484] 1.0
[ 0.41204389  0.58795611] 0.0
[ 0.41611335  0.58388665] 1.0
[ 0.6770699  0.3229301] 1.0
[ 0.67668943  0.32331057] 1.0
[ 0.4329443  0.5670557] 0.0
[ 0.52376978  0.47623022] 0.0
[ 0.43758397  0.56241603] 0.0
[ 0.3980043  0.6019957] 1.0
[ 0.38764721  0.61235279] 0.0
[ 0.55974578  0.44025422] 0.0
[ 0.62421591  0.37578409] 1.0
[ 0.56875753  0.43124247] 0.0
[ 0.56700499  0.43299501] 0.0
[ 0.4274005  0.5725995] 1.0
[ 0.43555725  0.56444275] 1.0
[ 0.61425463  0.38574537] 1.0
[ 0.40754985  0.59245015] 1.0
[ 0.56805905  0.43194095] 1.0
[ 0.64772378  0.35227622] 0.0
[ 0.4055316  0.5944684] 0.0
[ 0.40304097  0.59695903] 0.0
[ 0.60964332  0.39035668] 0.0
[ 0.53917662  0.46082338] 0.0
[ 0.50886195  0.49113805] 1.0
[ 0.75245346  0.24754654] 0.0
[ 0.53656764  0.46343236] 0.0
[ 0.65628068  0.34371932] 0.0
[ 0.68962447  0.31037553] 1.0
[ 0.6810493  0.3189507] 1.0
[ 0.42030698  0.57969302] 1.0
[ 0.46337512  0.53662488] 0.0
[ 0.51588999  0.48411001] 1.0
[ 0.41520462  0.58479538] 1.0
[ 0.43935389  0.56064611] 0.0
[ 0.55056637  0.44943363] 0.0
[ 0.45435946  0.54564054] 1.0
[ 0.43876374  0.56123626] 1.0
[ 0.63468114  0.36531886] 0.0
[ 0.49048595  0.50951405] 0.0
[ 0.41211516  0.58788484] 1.0
[ 0.82008821  0.17991179] 0.0
[ 0.41222725  0.58777275] 1.0
[ 0.43412122  0.56587878] 1.0
[ 0.57442954  0.42557046] 0.0
[ 0.40657582  0.59342418] 1.0
[ 0.41881231  0.58118769] 1.0
[ 0.4802522  0.5197478] 0.0
[ 0.49321064  0.50678936] 1.0
[ 0.38292791  0.61707209] 1.0
[ 0.61043013  0.38956987] 1.0
[ 0.58432778  0.41567222] 0.0
[ 0.62374429  0.37625571] 0.0
[ 0.42666632  0.57333368] 1.0
[ 0.66211812  0.33788188] 1.0
[ 0.39614246  0.60385754] 0.0
[ 0.56439748  0.43560252] 0.0
[ 0.45122989  0.54877011] 1.0
[ 0.40426539  0.59573461] 1.0
[ 0.4553376  0.5446624] 0.0
[ 0.64954071  0.35045929] 1.0
[ 0.66684724  0.33315276] 0.0
[ 0.58044745  0.41955255] 0.0
[ 0.56189766  0.43810234] 0.0
[ 0.42089091  0.57910909] 0.0
[ 0.57971656  0.42028344] 0.0
[ 0.42831637  0.57168363] 1.0
[ 0.53758345  0.46241655] 1.0
[ 0.5595223  0.4404777] 0.0
[ 0.58916165  0.41083835] 0.0
[ 0.63256328  0.36743672] 0.0
[ 0.42407056  0.57592944] 0.0
[ 0.42641317  0.57358683] 0.0
[ 0.66712543  0.33287457] 1.0
[ 0.48806174  0.51193826] 0.0
[ 0.62209622  0.37790378] 0.0
[ 0.45169617  0.54830383] 0.0
[ 0.58109641  0.41890359] 0.0
[ 0.44684146  0.55315854] 0.0
[ 0.6468623  0.3531377] 1.0
[ 0.67610453  0.32389547] 0.0
[ 0.4273285  0.5726715] 0.0
[ 0.39463499  0.60536501] 1.0
[ 0.40896151  0.59103849] 1.0
[ 0.67149197  0.32850803] 0.0
[ 0.42707132  0.57292868] 0.0
[ 0.50442913  0.49557087] 1.0
[ 0.60844553  0.39155447] 0.0
[ 0.70287362  0.29712638] 0.0
[ 0.5870613  0.4129387] 0.0
[ 0.52223352  0.47776648] 0.0
[ 0.55689285  0.44310715] 0.0
[ 0.68221795  0.31778205] 1.0
[ 0.67256146  0.32743854] 0.0
[ 0.56360983  0.43639017] 1.0
[ 0.56425167  0.43574833] 0.0
[ 0.65830865  0.34169135] 0.0
[ 0.48579262  0.51420738] 1.0
[ 0.63016443  0.36983557] 0.0
[ 0.4837567  0.5162433] 0.0
[ 0.53652039  0.46347961] 1.0
[ 0.62674264  0.37325736] 0.0
[ 0.70054573  0.29945427] 0.0
[ 0.52489047  0.47510953] 1.0
[ 0.59572964  0.40427036] 0.0
[ 0.40527825  0.59472175] 1.0
[ 0.51201035  0.48798965] 0.0
[ 0.41648114  0.58351886] 1.0
[ 0.50660257  0.49339743] 0.0
[ 0.63493128  0.36506872] 1.0
[ 0.49778856  0.50221144] 0.0
[ 0.41334806  0.58665194] 0.0
[ 0.48845662  0.51154338] 0.0
[ 0.60829695  0.39170305] 0.0
[ 0.67226493  0.32773507] 0.0
[ 0.58300836  0.41699164] 0.0
[ 0.65862523  0.34137477] 0.0
[ 0.42974777  0.57025223] 0.0
[ 0.61671657  0.38328343] 0.0
[ 0.55400269  0.44599731] 0.0
[ 0.68616763  0.31383237] 0.0
[ 0.63390599  0.36609401] 1.0
[ 0.39399244  0.60600756] 1.0
[ 0.60475362  0.39524638] 1.0
[ 0.66623981  0.33376019] 0.0
[ 0.51038487  0.48961513] 0.0
[ 0.41944703  0.58055297] 0.0
[ 0.42063477  0.57936523] 1.0
[ 0.41648114  0.58351886] 1.0
[ 0.71304092  0.28695908] 1.0
[ 0.60880147  0.39119853] 0.0
[ 0.41360294  0.58639706] 0.0
[ 0.6701632  0.3298368] 1.0
[ 0.43758397  0.56241603] 0.0
[ 0.47891708  0.52108292] 0.0
[ 0.44899622  0.55100378] 0.0
[ 0.40235334  0.59764666] 0.0
[ 0.65856994  0.34143006] 0.0
[ 0.42454288  0.57545712] 1.0
[ 0.67939673  0.32060327] 0.0
[ 0.66518157  0.33481843] 1.0
[ 0.47288791  0.52711209] 1.0
[ 0.41982114  0.58017886] 0.0
[ 0.41534007  0.58465993] 1.0
[ 0.42134801  0.57865199] 0.0
[ 0.40736215  0.59263785] 1.0
[ 0.51577427  0.48422573] 0.0
[ 0.64638667  0.35361333] 0.0
[ 0.56693973  0.43306027] 0.0
[ 0.53641871  0.46358129] 0.0
[ 0.41702264  0.58297736] 1.0
[ 0.46237973  0.53762027] 0.0
[ 0.68457276  0.31542724] 0.0
[ 0.57667045  0.42332955] 0.0
[ 0.54999454  0.45000546] 0.0
[ 0.65855002  0.34144998] 0.0
[ 0.64100014  0.35899986] 1.0
[ 0.6852597  0.3147403] 1.0
[ 0.42498459  0.57501541] 1.0
[ 0.39234754  0.60765246] 0.0
[ 0.60172551  0.39827449] 0.0
[ 0.56675576  0.43324424] 1.0
[ 0.67512478  0.32487522] 0.0
[ 0.3821137  0.6178863] 0.0
[ 0.44190738  0.55809262] 0.0
[ 0.45483141  0.54516859] 0.0
[ 0.54477712  0.45522288] 0.0
[ 0.60065983  0.39934017] 0.0
[ 0.42231584  0.57768416] 1.0
[ 0.39563975  0.60436025] 1.0
[ 0.56245293  0.43754707] 1.0
[ 0.57574807  0.42425193] 1.0
[ 0.4104866  0.5895134] 1.0
[ 0.65491851  0.34508149] 1.0
[ 0.5882458  0.4117542] 0.0
[ 0.67685188  0.32314812] 0.0
[ 0.4043768  0.5956232] 1.0
[ 0.44059486  0.55940514] 0.0
[ 0.57895135  0.42104865] 0.0
[ 0.69492492  0.30507508] 0.0
[ 0.65595974  0.34404026] 0.0
[ 0.41262452  0.58737548] 1.0
[ 0.69137374  0.30862626] 0.0
[ 0.39703779  0.60296221] 0.0
[ 0.39406269  0.60593731] 0.0
[ 0.53150831  0.46849169] 0.0
[ 0.54617577  0.45382423] 1.0
[ 0.4028589  0.5971411] 0.0
[ 0.39385197  0.60614803] 1.0
[ 0.47642681  0.52357319] 1.0
[ 0.67271819  0.32728181] 0.0
